cycle number	time/s	Ewe/V	Capacity/mA.h	I/mA	
0,000000000000000E+000	1,816007954123779E+003	2,4399490E+000	4,445653455492523E-003	-9,9973440E-001
0,000000000000000E+000	1,816649954107561E+003	2,4298625E+000	4,623946406546566E-003	-9,9979168E-001
0,000000000000000E+000	1,817292954091317E+003	2,4197185E+000	4,802517661465539E-003	-9,9976617E-001
0,000000000000000E+000	1,817938554075008E+003	2,4096701E+000	4,981811197721296E-003	-9,9984896E-001
0,000000000000000E+000	1,818576554058891E+003	2,3996599E+000	5,158993593543768E-003	-9,9974072E-001
0,000000000000000E+000	1,819215354042753E+003	2,3895922E+000	5,336397378342019E-003	-9,9968344E-001
0,000000000000000E+000	1,819855354026586E+003	2,3795629E+000	5,514134603808323E-003	-9,9980438E-001
0,000000000000000E+000	1,820504754010180E+003	2,3695335E+000	5,694482595960299E-003	-9,9974072E-001
0,000000000000000E+000	1,821149953993881E+003	2,3595233E+000	5,873664369268550E-003	-9,9984252E-001
0,000000000000000E+000	1,821804153977355E+003	2,3494940E+000	6,055345108777284E-003	-9,9979168E-001
0,000000000000000E+000	1,822463953960687E+003	2,3394837E+000	6,238580929395224E-003	-9,9978524E-001
0,000000000000000E+000	1,823128353943903E+003	2,3294733E+000	6,423094556172688E-003	-9,9974704E-001
0,000000000000000E+000	1,823794353927078E+003	2,3194630E+000	6,608053633279269E-003	-9,9975348E-001
0,000000000000000E+000	1,824475353909875E+003	2,3094337E+000	6,797177964015138E-003	-9,9980438E-001
0,000000000000000E+000	1,825160553892565E+003	2,2993853E+000	6,987467731280458E-003	-9,9979168E-001
0,000000000000000E+000	1,825859153874917E+003	2,2893369E+000	7,181478695727056E-003	-9,9979800E-001
0,000000000000000E+000	1,826573553856870E+003	2,2793076E+000	7,379877747254238E-003	-9,9976617E-001
0,000000000000000E+000	1,827298753838550E+003	2,2692780E+000	7,581276807400914E-003	-9,9979800E-001
0,000000000000000E+000	1,828031353820043E+003	2,2592678E+000	7,784730489598378E-003	-9,9972796E-001
0,000000000000000E+000	1,828769953801384E+003	2,2492576E+000	7,989850382960503E-003	-9,9982345E-001
0,000000000000000E+000	1,829544553781816E+003	2,2392282E+000	8,204968565007050E-003	-9,9977255E-001
0,000000000000000E+000	1,830322353762167E+003	2,2292180E+000	8,420976086050271E-003	-9,9975979E-001
0,000000000000000E+000	1,831112953742195E+003	2,2191505E+000	8,640537710299094E-003	-9,9975348E-001
0,000000000000000E+000	1,831922553721743E+003	2,2091403E+000	8,865376293129390E-003	-9,9977893E-001
0,000000000000000E+000	1,832744153700987E+003	2,1990917E+000	9,093546697119871E-003	-9,9976617E-001
0,000000000000000E+000	1,833569553680136E+003	2,1890814E+000	9,322772262358003E-003	-9,9975348E-001
0,000000000000000E+000	1,834429353658415E+003	2,1790521E+000	9,561550570001204E-003	-9,9972165E-001
0,000000000000000E+000	1,835287753636730E+003	2,1690037E+000	9,799941492040951E-003	-9,9978524E-001
0,000000000000000E+000	1,836153753614853E+003	2,1589551E+000	1,004044337900480E-002	-9,9979168E-001
0,000000000000000E+000	1,837014553593108E+003	2,1488495E+000	1,027950050086445E-002	-9,9977255E-001
0,000000000000000E+000	1,837874153571393E+003	2,1388202E+000	1,051822371906704E-002	-9,9974704E-001
0,000000000000000E+000	1,838708553550314E+003	2,1287906E+000	1,074994893836975E-002	-9,9970889E-001
0,000000000000000E+000	1,839544553529195E+003	2,1187422E+000	1,098211837621199E-002	-9,9979168E-001
0,000000000000000E+000	1,840379153508111E+003	2,1087320E+000	1,121389894578192E-002	-9,9976617E-001
0,000000000000000E+000	1,841199353487391E+003	2,0986836E+000	1,144167936695284E-002	-9,9975348E-001
0,000000000000000E+000	1,842008953466939E+003	2,0886734E+000	1,166651707744598E-002	-9,9974704E-001
0,000000000000000E+000	1,842826153446294E+003	2,0786631E+000	1,189346651324630E-002	-9,9973440E-001
0,000000000000000E+000	1,843637953425787E+003	2,0686145E+000	1,211891429261698E-002	-9,9977255E-001
0,000000000000000E+000	1,844456953405097E+003	2,0586042E+000	1,234636244869563E-002	-9,9980438E-001
0,000000000000000E+000	1,845269353384574E+003	2,0485368E+000	1,257197831769453E-002	-9,9973440E-001
0,000000000000000E+000	1,846096953363667E+003	2,0385265E+000	1,280181432290872E-002	-9,9980438E-001
0,000000000000000E+000	1,846916353342967E+003	2,0284781E+000	1,302937295481231E-002	-9,9974072E-001
0,000000000000000E+000	1,847746353322000E+003	2,0184679E+000	1,325987612713045E-002	-9,9979168E-001
0,000000000000000E+000	1,848581153300911E+003	2,0084383E+000	1,349171313890483E-002	-9,9974704E-001
0,000000000000000E+000	1,849422953279645E+003	1,9984281E+000	1,372549315743645E-002	-9,9972165E-001
0,000000000000000E+000	1,850263153258420E+003	1,9883797E+000	1,395882823405663E-002	-9,9971527E-001
0,000000000000000E+000	1,851121553236735E+003	1,9783695E+000	1,419721780774328E-002	-9,9975348E-001
0,000000000000000E+000	1,851979953215050E+003	1,9683400E+000	1,443560770668255E-002	-9,9978524E-001
0,000000000000000E+000	1,852845153193193E+003	1,9583298E+000	1,467588581769996E-002	-9,9974704E-001
0,000000000000000E+000	1,853720553171079E+003	1,9483005E+000	1,491899672792686E-002	-9,9978524E-001
0,000000000000000E+000	1,854598153148909E+003	1,9382902E+000	1,516271974321868E-002	-9,9975348E-001
0,000000000000000E+000	1,855486753126461E+003	1,9282227E+000	1,540949685376220E-002	-9,9975348E-001
0,000000000000000E+000	1,856388153103690E+003	1,9182124E+000	1,565982809629705E-002	-9,9978524E-001
0,000000000000000E+000	1,857288753080938E+003	1,9081448E+000	1,590993729531102E-002	-9,9979168E-001
0,000000000000000E+000	1,858202353057859E+003	1,8981346E+000	1,616365685968266E-002	-9,9977255E-001
0,000000000000000E+000	1,859124353034567E+003	1,8881053E+000	1,641970860869685E-002	-9,9968976E-001
0,000000000000000E+000	1,860053553011094E+003	1,8780377E+000	1,667776064429349E-002	-9,9974072E-001
0,000000000000000E+000	1,860992352987378E+003	1,8679892E+000	1,693847963608304E-002	-9,9974704E-001
0,000000000000000E+000	1,861949352963202E+003	1,8579599E+000	1,720425154646569E-002	-9,9977893E-001
0,000000000000000E+000	1,862906352939026E+003	1,8479304E+000	1,747002281407184E-002	-9,9986804E-001
0,000000000000000E+000	1,863874352914572E+003	1,8379202E+000	1,773884995134009E-002	-9,9980438E-001
0,000000000000000E+000	1,864863152889593E+003	1,8279099E+000	1,801345268084605E-002	-9,9976617E-001
0,000000000000000E+000	1,865853552864573E+003	1,8178997E+000	1,828849981378184E-002	-9,9981713E-001
0,000000000000000E+000	1,866854952839276E+003	1,8078513E+000	1,856660231786966E-002	-9,9979800E-001
0,000000000000000E+000	1,867863752813792E+003	1,7978028E+000	1,884675963641868E-002	-9,9974704E-001
0,000000000000000E+000	1,868900752787595E+003	1,7877352E+000	1,913474794087807E-002	-9,9970251E-001
0,000000000000000E+000	1,869939152761362E+003	1,7777250E+000	1,942312621311015E-002	-9,9978524E-001
0,000000000000000E+000	1,870997952734615E+003	1,7677147E+000	1,971716892556349E-002	-9,9976617E-001
0,000000000000000E+000	1,872059552707797E+003	1,7577045E+000	2,001199011757638E-002	-9,9976617E-001
0,000000000000000E+000	1,873144952680377E+003	1,7476943E+000	2,031342153528663E-002	-9,9977893E-001
0,000000000000000E+000	1,874252352652402E+003	1,7376840E+000	2,062096132072144E-002	-9,9977255E-001
0,000000000000000E+000	1,875374552624053E+003	1,7276738E+000	2,093261012711127E-002	-9,9971527E-001
0,000000000000000E+000	1,876523152595037E+003	1,7176635E+000	2,125159237241744E-002	-9,9983621E-001
0,000000000000000E+000	1,877694152565455E+003	1,7076341E+000	2,157679312759306E-002	-9,9981713E-001
0,000000000000000E+000	1,878886152535342E+003	1,6976238E+000	2,190782883599400E-002	-9,9979168E-001
0,000000000000000E+000	1,880099952504679E+003	1,6876136E+000	2,224491696224610E-002	-9,9978524E-001
0,000000000000000E+000	1,881334352473496E+003	1,6776034E+000	2,258772565084695E-002	-9,9978524E-001
0,000000000000000E+000	1,882590152441771E+003	1,6675931E+000	2,293647769373655E-002	-9,9976617E-001
0,000000000000000E+000	1,883872152409385E+003	1,6575829E+000	2,329250425465570E-002	-9,9981713E-001
0,000000000000000E+000	1,885184552376231E+003	1,6475534E+000	2,365697506988379E-002	-9,9981076E-001
0,000000000000000E+000	1,886536552342077E+003	1,6375051E+000	2,403244327441189E-002	-9,9977255E-001
0,000000000000000E+000	1,887914952307256E+003	1,6274756E+000	2,441524312648839E-002	-9,9970889E-001
0,000000000000000E+000	1,889329952271510E+003	1,6174272E+000	2,480820766963892E-002	-9,9970251E-001
0,000000000000000E+000	1,890778752234910E+003	1,6073979E+000	2,521055869589249E-002	-9,9978524E-001
0,000000000000000E+000	1,892291552196693E+003	1,5973876E+000	2,563068429820073E-002	-9,9979168E-001
0,000000000000000E+000	1,893838552157613E+003	1,5873773E+000	2,606030615023771E-002	-9,9972165E-001
0,000000000000000E+000	1,895449352116921E+003	1,5773671E+000	2,650764578221572E-002	-9,9974072E-001
0,000000000000000E+000	1,897134752074344E+003	1,5673378E+000	2,697570317647192E-002	-9,9978524E-001
0,000000000000000E+000	1,898905552029610E+003	1,5572892E+000	2,746747708259357E-002	-9,9976617E-001
0,000000000000000E+000	1,900819951981248E+003	1,5472599E+000	2,799912959882285E-002	-9,9979168E-001
0,000000000000000E+000	1,902860751929693E+003	1,5372306E+000	2,856588602761758E-002	-9,9981076E-001
0,000000000000000E+000	1,905116951872697E+003	1,5271630E+000	2,919246359556582E-002	-9,9976617E-001
0,000000000000000E+000	1,907681351807914E+003	1,5171145E+000	2,990463336293564E-002	-9,9976617E-001
0,000000000000000E+000	1,910757151730213E+003	1,5071043E+000	3,075882677836219E-002	-9,9976617E-001
0,000000000000000E+000	1,914546151634495E+003	1,4970940E+000	3,181108374787370E-002	-9,9977255E-001
0,000000000000000E+000	1,919204951516804E+003	1,4870838E+000	3,310489693849285E-002	-9,9979800E-001
0,000000000000000E+000	1,924361551386537E+003	1,4770736E+000	3,453695743109451E-002	-9,9978524E-001
0,000000000000000E+000	1,929266351262631E+003	1,4670442E+000	3,589909451305203E-002	-9,9974704E-001
0,000000000000000E+000	1,933704951150503E+003	1,4570339E+000	3,713175546329219E-002	-9,9974072E-001
0,000000000000000E+000	1,937736551048656E+003	1,4469664E+000	3,825138423070642E-002	-9,9978524E-001
0,000000000000000E+000	1,941466750954423E+003	1,4369562E+000	3,928730983912613E-002	-9,9978524E-001
0,000000000000000E+000	1,944964350866067E+003	1,4269267E+000	4,025863957862059E-002	-9,9981713E-001
0,000000000000000E+000	1,948365350780150E+003	1,4168974E+000	4,120314153570268E-002	-9,9981076E-001
0,000000000000000E+000	1,951719350695421E+003	1,4068680E+000	4,213458961118592E-002	-9,9980438E-001
0,000000000000000E+000	1,955169350608267E+003	1,3968387E+000	4,309269860768649E-002	-9,9979168E-001
0,000000000000000E+000	1,958773550517217E+003	1,3868284E+000	4,409363032835722E-002	-9,9975348E-001
0,000000000000000E+000	1,962640350419533E+003	1,3768182E+000	4,516748902783460E-002	-9,9975979E-001
0,000000000000000E+000	1,966942950310840E+003	1,3668079E+000	4,636237687068846E-002	-9,9978524E-001
0,000000000000000E+000	1,971805950187991E+003	1,3567404E+000	4,771289168739318E-002	-9,9973440E-001
0,000000000000000E+000	1,977550150042880E+003	1,3467301E+000	4,930812695733044E-002	-9,9972796E-001
0,000000000000000E+000	1,984297549872426E+003	1,3367008E+000	5,118196539437109E-002	-9,9975348E-001
0,000000000000000E+000	1,992708349659952E+003	1,3266906E+000	5,351775193826358E-002	-9,9982345E-001
0,000000000000000E+000	2,002708349407330E+003	1,3170815E+000	5,629487803746264E-002	-9,9975979E-001
0,000000000000000E+000	2,012708349154709E+003	1,3092681E+000	5,907200701139703E-002	-9,9974704E-001
0,000000000000000E+000	2,022708348902088E+003	1,3027346E+000	6,184914047951169E-002	-9,9976617E-001
0,000000000000000E+000	2,032708348649467E+003	1,2970991E+000	6,462627900436521E-002	-9,9975979E-001
0,000000000000000E+000	2,042708348396845E+003	1,2920940E+000	6,740340263917380E-002	-9,9974704E-001
0,000000000000000E+000	2,052708348144224E+003	1,2875283E+000	7,018052492903007E-002	-9,9972165E-001
0,000000000000000E+000	2,062708347891603E+003	1,2836120E+000	7,295764892355931E-002	-9,9978524E-001
0,000000000000000E+000	2,072708347638982E+003	1,2799633E+000	7,573477505434220E-002	-9,9975348E-001
0,000000000000000E+000	2,082708347386360E+003	1,2764673E+000	7,851190456329118E-002	-9,9977893E-001
0,000000000000000E+000	2,092708347133739E+003	1,2733916E+000	8,128903626569772E-002	-9,9974704E-001
0,000000000000000E+000	2,102708346881118E+003	1,2704496E+000	8,406616671036016E-002	-9,9981713E-001
0,000000000000000E+000	2,112708346628497E+003	1,2675650E+000	8,684329617915548E-002	-9,9970889E-001
0,000000000000000E+000	2,122708346375875E+003	1,2650243E+000	8,962043072128956E-002	-9,9981713E-001
0,000000000000000E+000	2,132708346123254E+003	1,2625217E+000	9,239756444458495E-002	-9,9983621E-001
0,000000000000000E+000	2,142708345870633E+003	1,2602866E+000	9,517469661102690E-002	-9,9978524E-001
0,000000000000000E+000	2,152708345618012E+003	1,2580897E+000	9,795183307827179E-002	-9,9972796E-001
0,000000000000000E+000	2,162708345365390E+003	1,2559501E+000	1,007289732404219E-001	-9,9980438E-001
0,000000000000000E+000	2,172708345112769E+003	1,2538105E+000	1,035061131324967E-001	-9,9980438E-001
0,000000000000000E+000	2,182708344860148E+003	1,2518810E+000	1,062832486096389E-001	-9,9976617E-001
0,000000000000000E+000	2,192708344607527E+003	1,2499707E+000	1,090603839029405E-001	-9,9977893E-001
0,000000000000000E+000	2,202708344354905E+003	1,2481750E+000	1,118375272622738E-001	-9,9972165E-001
0,000000000000000E+000	2,212708344102284E+003	1,2463219E+000	1,146146712977721E-001	-9,9979800E-001
0,000000000000000E+000	2,222708343849663E+003	1,2445835E+000	1,173918128506078E-001	-9,9973440E-001
0,000000000000000E+000	2,232708343597042E+003	1,2429405E+000	1,201689543681873E-001	-9,9975979E-001
0,000000000000000E+000	2,242708343344420E+003	1,2413168E+000	1,229460866920021E-001	-9,9979800E-001
0,000000000000000E+000	2,252708343091799E+003	1,2397695E+000	1,257232309808665E-001	-9,9974704E-001
0,000000000000000E+000	2,262708342839178E+003	1,2382603E+000	1,285003650188413E-001	-9,9981076E-001
0,000000000000000E+000	2,272708342586557E+003	1,2366173E+000	1,312775065244999E-001	-9,9979168E-001
0,000000000000000E+000	2,282708342333935E+003	1,2352036E+000	1,340546433657573E-001	-9,9971527E-001
0,000000000000000E+000	2,292708342081314E+003	1,2338282E+000	1,368317830629879E-001	-9,9975979E-001
0,000000000000000E+000	2,302708341828693E+003	1,2324910E+000	1,396089288658368E-001	-9,9975348E-001
0,000000000000000E+000	2,312708341576072E+003	1,2310964E+000	1,423860657222867E-001	-9,9979168E-001
0,000000000000000E+000	2,322708341323450E+003	1,2297019E+000	1,451632017126713E-001	-9,9974704E-001
0,000000000000000E+000	2,332708341070829E+003	1,2283072E+000	1,479403360267481E-001	-9,9975979E-001
0,000000000000000E+000	2,342708340818208E+003	1,2269701E+000	1,507174696818855E-001	-9,9975348E-001
0,000000000000000E+000	2,352708340565587E+003	1,2257856E+000	1,534945976315439E-001	-9,9972796E-001
0,000000000000000E+000	2,362708340312965E+003	1,2244483E+000	1,562717321256499E-001	-9,9975348E-001
0,000000000000000E+000	2,372708340060344E+003	1,2232640E+000	1,590488673668901E-001	-9,9976617E-001
0,000000000000000E+000	2,382708339807723E+003	1,2220414E+000	1,618259983341396E-001	-9,9981076E-001
0,000000000000000E+000	2,392708339555102E+003	1,2207614E+000	1,646031307534476E-001	-9,9975979E-001
0,000000000000000E+000	2,402708339302480E+003	1,2195770E+000	1,673802735916111E-001	-9,9975979E-001
0,000000000000000E+000	2,412708339049859E+003	1,2183543E+000	1,701574069222576E-001	-9,9974704E-001
0,000000000000000E+000	2,422708338797238E+003	1,2172272E+000	1,729345377025737E-001	-9,9973440E-001
0,000000000000000E+000	2,432708338544617E+003	1,2161001E+000	1,757116678750350E-001	-9,9972796E-001
0,000000000000000E+000	2,442708338291995E+003	1,2148011E+000	1,784887953005732E-001	-9,9981076E-001
0,000000000000000E+000	2,452708338039374E+003	1,2138460E+000	1,812659253898330E-001	-9,9981713E-001
0,000000000000000E+000	2,462708337786753E+003	1,2126042E+000	1,840430597243972E-001	-9,9983621E-001
0,000000000000000E+000	2,472708337534132E+003	1,2115344E+000	1,868201883896192E-001	-9,9979168E-001
0,000000000000000E+000	2,482708337281510E+003	1,2104837E+000	1,895973183657328E-001	-9,9973440E-001
0,000000000000000E+000	2,492708337028889E+003	1,2092801E+000	1,923744458948275E-001	-9,9977893E-001
0,000000000000000E+000	2,502708336776268E+003	1,2082486E+000	1,951515802107321E-001	-9,9974072E-001
0,000000000000000E+000	2,512708336523647E+003	1,2073125E+000	1,979287203672363E-001	-9,9977893E-001
0,000000000000000E+000	2,522708336271025E+003	1,2062045E+000	2,007058564678133E-001	-9,9981713E-001
0,000000000000000E+000	2,532708336018404E+003	1,2052112E+000	2,034829905378620E-001	-9,9979168E-001
0,000000000000000E+000	2,542708335765783E+003	1,2041986E+000	2,062601240101589E-001	-9,9974704E-001
0,000000000000000E+000	2,552708335513162E+003	1,2030333E+000	2,090372599565751E-001	-9,9978524E-001
0,000000000000000E+000	2,562708335260540E+003	1,2021354E+000	2,118143979676267E-001	-9,9977255E-001
0,000000000000000E+000	2,572708335007919E+003	1,2011230E+000	2,145915392092235E-001	-9,9970889E-001
0,000000000000000E+000	2,582708334755298E+003	1,2000532E+000	2,173686785905527E-001	-9,9977255E-001
0,000000000000000E+000	2,592708334502677E+003	1,1989833E+000	2,201458268090752E-001	-9,9981076E-001
0,000000000000000E+000	2,602708334250055E+003	1,1980473E+000	2,229229772723251E-001	-9,9978524E-001
0,000000000000000E+000	2,612708333997434E+003	1,1970921E+000	2,257001307675077E-001	-9,9975979E-001
0,000000000000000E+000	2,622708333744813E+003	1,1960796E+000	2,284772792124981E-001	-9,9972165E-001
0,000000000000000E+000	2,632708333492192E+003	1,1951244E+000	2,312544226307240E-001	-9,9978524E-001
0,000000000000000E+000	2,642708333239570E+003	1,1939782E+000	2,340315575321218E-001	-9,9981713E-001
0,000000000000000E+000	2,652708332986949E+003	1,1931568E+000	2,368087004163829E-001	-9,9977893E-001
0,000000000000000E+000	2,662708332734328E+003	1,1920679E+000	2,395858467256593E-001	-9,9977255E-001
0,000000000000000E+000	2,672708332481707E+003	1,1911892E+000	2,423630002188815E-001	-9,9974704E-001
0,000000000000000E+000	2,682708332229086E+003	1,1901385E+000	2,451401479756170E-001	-9,9972165E-001
0,000000000000000E+000	2,692708331976464E+003	1,1892215E+000	2,479173020669686E-001	-9,9978524E-001
0,000000000000000E+000	2,702708331723843E+003	1,1882854E+000	2,506944507326551E-001	-9,9983621E-001
0,000000000000000E+000	2,712708331471222E+003	1,1874257E+000	2,534715950160259E-001	-9,9977893E-001
0,000000000000000E+000	2,722708331218601E+003	1,1864514E+000	2,562487449411386E-001	-9,9982345E-001
0,000000000000000E+000	2,732708330965979E+003	1,1854581E+000	2,590259058466919E-001	-9,9981076E-001
0,000000000000000E+000	2,742708330713358E+003	1,1845028E+000	2,618030651750863E-001	-9,9973440E-001
0,000000000000000E+000	2,752708330460737E+003	1,1835477E+000	2,645802149094311E-001	-9,9984252E-001
0,000000000000000E+000	2,762708330208116E+003	1,1827263E+000	2,673573677262963E-001	-9,9981713E-001
0,000000000000000E+000	2,772708329955494E+003	1,1816946E+000	2,701345243277186E-001	-9,9975979E-001
0,000000000000000E+000	2,782708329702873E+003	1,1807203E+000	2,729116731510759E-001	-9,9972796E-001
0,000000000000000E+000	2,792708329450252E+003	1,1798034E+000	2,756888169220885E-001	-9,9980438E-001
0,000000000000000E+000	2,802708329197631E+003	1,1789819E+000	2,784659713550409E-001	-9,9974072E-001
0,000000000000000E+000	2,812708328945009E+003	1,1779695E+000	2,812431183656952E-001	-9,9976617E-001
0,000000000000000E+000	2,822708328692388E+003	1,1769761E+000	2,840202669323816E-001	-9,9975348E-001
0,000000000000000E+000	2,832708328439767E+003	1,1761929E+000	2,867974160636631E-001	-9,9974072E-001
0,000000000000000E+000	2,842708328187146E+003	1,1751995E+000	2,895745663586028E-001	-9,9973440E-001
0,000000000000000E+000	2,852708327934524E+003	1,1742634E+000	2,923517171534599E-001	-9,9978524E-001
0,000000000000000E+000	2,862708327681903E+003	1,1732126E+000	2,951288791770870E-001	-9,9982989E-001
0,000000000000000E+000	2,872708327429282E+003	1,1724677E+000	2,979060388667783E-001	-9,9977255E-001
0,000000000000000E+000	2,882708327176661E+003	1,1713597E+000	3,006831931932603E-001	-9,9976617E-001
0,000000000000000E+000	2,892708326924039E+003	1,1706146E+000	3,034603561404646E-001	-9,9974704E-001
0,000000000000000E+000	2,902708326671418E+003	1,1695257E+000	3,062375163356895E-001	-9,9974072E-001
0,000000000000000E+000	2,912708326418797E+003	1,1688380E+000	3,090146761748560E-001	-9,9979168E-001
0,000000000000000E+000	2,922708326166176E+003	1,1678637E+000	3,117918340218664E-001	-9,9977893E-001
0,000000000000000E+000	2,932708325913554E+003	1,1669658E+000	3,145689925679268E-001	-9,9982989E-001
0,000000000000000E+000	2,942708325660933E+003	1,1659151E+000	3,173461487204533E-001	-9,9976617E-001
0,000000000000000E+000	2,952708325408312E+003	1,1649599E+000	3,201233056660825E-001	-9,9975348E-001
0,000000000000000E+000	2,962708325155691E+003	1,1641576E+000	3,229004615181122E-001	-9,9982989E-001
0,000000000000000E+000	2,972708324903069E+003	1,1632980E+000	3,256776197752324E-001	-9,9974072E-001
0,000000000000000E+000	2,982708324650448E+003	1,1621517E+000	3,284547751911581E-001	-9,9979168E-001
0,000000000000000E+000	2,992708324397827E+003	1,1613876E+000	3,312319296587177E-001	-9,9981713E-001
0,000000000000000E+000	3,002708324145206E+003	1,1605089E+000	3,340090877083111E-001	-9,9977255E-001
0,000000000000000E+000	3,012708323892584E+003	1,1595919E+000	3,367862391526601E-001	-9,9970889E-001
0,000000000000000E+000	3,022708323639963E+003	1,1586558E+000	3,395634003221626E-001	-9,9973440E-001
0,000000000000000E+000	3,032708323387342E+003	1,1578152E+000	3,423405545855563E-001	-9,9977893E-001
0,000000000000000E+000	3,042708323134721E+003	1,1567454E+000	3,451177087013590E-001	-9,9970889E-001
0,000000000000000E+000	3,052708322882099E+003	1,1558858E+000	3,478948641595643E-001	-9,9979168E-001
0,000000000000000E+000	3,062708322629478E+003	1,1550261E+000	3,506720277863875E-001	-9,9981713E-001
0,000000000000000E+000	3,072708322376857E+003	1,1541091E+000	3,534491868343057E-001	-9,9981076E-001
0,000000000000000E+000	3,082708322124236E+003	1,1531540E+000	3,562263496112759E-001	-9,9977255E-001
